TreeID,species,northing,easting,latitude,longitude,SPlocation,remarks
1318,quercus.robur,168937,494379,51.4116,-0.64434,Gunnes's hill,"NA"
1319,quercus.robur,168943,494377,51.4117,-0.644369,Gunnes's hill,"NA"
1320,quercus.robur,168925,494360,51.4115,-0.644617,Gunnes's hill,"veteran"
1321,quercus.robur,168932,494346,51.4116,-0.644817,Gunnes's hill,"NA"
1322,quercus.robur,168929,494341,51.4115,-0.6449,Gunnes's hill,"NA"
1323,quercus.robur,168930,494343,51.4116,-0.644871,Gunnes's hill,"NA"
1324,quercus.robur,168917,494336,51.4114,-0.644971,Gunnes's hill,"NA"
1325,quercus.robur,168936,494329,51.4116,-0.645063,Gunnes's hill,"NA"
1326,quercus.robur,168928,494721,51.4115,-0.639429,Observatory copse,"NA"
1327,quercus.robur,168939,494728,51.4116,-0.639322,Observatory copse,"veteran"
1328,quercus.robur,168937,494679,51.4116,-0.640028,Observatory copse,"NA"
1329,quercus.robur,168936,494682,51.4116,-0.639993,Observatory copse,"NA"
1330,quercus.sp,168950,494687,51.4117,-0.639911,Observatory copse,not Q. robur
1331,quercus.robur,169037,494617,51.4125,-0.640903,Merten's acres,"NA"
1332,quercus.robur,169035,494616,51.4125,-0.640916,Merten's acres,"NA"
1333,quercus.robur,169036,494612,51.4125,-0.640972,Merten's acres,"NA"
1334,quercus.robur,169038,494614,51.4125,-0.640942,Merten's acres,"NA"
1335,quercus.robur,169039,494608,51.4125,-0.641022,Merten's acres,"NA"
1336,quercus.robur,169038,494618,51.4125,-0.640881,Merten's acres,"NA"
1337,quercus.robur,169034,494618,51.4124,-0.640887,Observatory ridge,"NA"
1338,quercus.sp,NULL,NULL,NULL,NULL,Merten's acres,not Q. robur
1339,quercus.robur,169079,494647,51.4128,-0.640451,Merten's acres,"NA"
1340,quercus.robur,169095,494652,51.413,-0.640381,Merten's acres,"NA"
1341,quercus.robur,169114,494652,51.4132,-0.640381,Merten's acres,"NA"
1342,quercus.robur,169108,494649,51.4131,-0.640415,Merten's acres,"NA"
1343,quercus.robur,169109,494651,51.4131,-0.64039,Merten's acres,"NA"
1344,quercus.robur,169087,494650,51.4129,-0.640404,Merten's acres,"NA"
1345,quercus.robur,169088,494626,51.4129,-0.640754,Merten's acres,"NA"
1346,quercus.robur,169090,494628,51.4129,-0.640732,Merten's acres,"NA"
1347,quercus.robur,169092,494648,51.413,-0.640442,Merten's acres,"NA"
1348,quercus.robur,169097,494645,51.413,-0.640481,Merten's acres,"NA"
1349,quercus.robur,169097,494646,51.413,-0.64046,Merten's acres,"NA"
1350,quercus.robur,169095,494642,51.413,-0.640523,Merten's acres,"NA"
1351,quercus.robur,169065,494593,51.4127,-0.641236,Merten's acres,"NA"
1352,quercus.robur,169066,494593,51.4127,-0.64125,Merten's acres,"NA"
1353,quercus.robur,169062,494598,51.4127,-0.641158,Merten's acres,"NA"
1354,quercus.robur,169062,494598,51.4127,-0.641161,Merten's acres,"NA"
1355,quercus.robur,169062,494595,51.4127,-0.641209,Merten's acres,"NA"
1356,quercus.robur,169059,494597,51.4127,-0.641179,Merten's acres,"NA"
1357,quercus.robur,169060,494594,51.4127,-0.641224,Merten's acres,"NA"
1358,quercus.robur,169058,494596,51.4127,-0.641195,Merten's acres,"NA"
1359,quercus.robur,169053,494596,51.4126,-0.641191,Merten's acres,"oak28"
1360,quercus.robur,169053,494607,51.4126,-0.641033,Merten's acres,"NA"
1361,quercus.robur,169046,494610,51.4126,-0.640989,Merten's acres,"NA"
1362,quercus.robur,169046,494603,51.4125,-0.641093,Merten's acres,"NA"
1363,quercus.robur,169044,494614,51.4125,-0.640935,Merten's acres,"NA"
1364,quercus.robur,169036,494606,51.4125,-0.641061,Merten's acres,"NA"
1365,quercus.robur,169032,494600,51.4124,-0.64114,Merten's acres,"NA"
1366,quercus.robur,169125,494638,51.4133,-0.640572,Merten's acres,"oak19"
1367,quercus.robur,169130,494707,51.4133,-0.639574,Merten's acres,"NA"
1368,quercus.robur,168991,494580,51.4121,-0.641445,Merten's acres,"NA"
1369,quercus.robur,168990,494581,51.412,-0.641429,Merten's acres,"NA"
1370,quercus.robur,168979,494584,51.412,-0.641382,Observatory ridge,"NA"
1371,quercus.robur,168980,494593,51.412,-0.641253,Observatory ridge,"NA"
1372,quercus.robur,168977,494580,51.4119,-0.64144,Observatory ridge,"Tree core project
"
1373,quercus.robur,168971,494592,51.4119,-0.64128,Observatory ridge,"NA"
1374,quercus.robur,168978,494625,51.4119,-0.640797,Merten's acres,"NA"
1375,quercus.robur,168933,494319,51.4116,-0.645214,Gunnes's hill,"NA"
1376,quercus.robur,168932,494324,51.4116,-0.645134,Gunnes's hill,"NA"
1377,quercus.robur,168934,494324,51.4116,-0.645132,Gunnes's hill,"NA"
1378,quercus.robur,168937,494311,51.4116,-0.645319,Gunnes's hill,"NA"
1379,quercus.robur,168929,494311,51.4115,-0.645325,Gunnes's hill,"NA"
1380,quercus.robur,168933,494308,51.4116,-0.645361,Gunnes's hill,"NA"
1381,quercus.robur,168941,494303,51.4117,-0.645435,Gunnes's hill,"NA"
1382,quercus.robur,168942,494302,51.4117,-0.645455,Gunnes's hill,"NA"
1383,quercus.robur,168947,494300,51.4117,-0.645472,Gunnes's hill,"NA"
1384,quercus.robur,168753,494302,51.41,-0.645503,Elm slope,"NA"
1385,quercus.robur,168743,494300,51.4099,-0.645535,Elm slope,"NA"
1386,quercus.robur,168735,494304,51.4098,-0.645472,Elm slope,"veteran"
1387,quercus.robur,168711,494307,51.4096,-0.645443,Elm slope,"veteran"
1388,quercus.robur,168698,494321,51.4095,-0.645245,Elm slope,"veteran"
1389,quercus.robur,168711,494320,51.4096,-0.645253,Elm slope,"NA"
1390,quercus.robur,168722,494329,51.4097,-0.645116,Elm slope,"NA"
1391,quercus.robur,168723,494337,51.4097,-0.645005,Elm slope,"NA"
1392,quercus.robur,168740,494340,51.4099,-0.64496,Elm slope,"NA"
1393,quercus.robur,168733,494331,51.4098,-0.645085,Elm slope,"NA"
1394,quercus.robur,168734,494326,51.4098,-0.645157,Elm slope,"NA"
1395,quercus.robur,168707,494303,51.4096,-0.645505,Elm slope,"NA"
1396,quercus.robur,168707,494300,51.4096,-0.645549,Elm slope,"veteran"
1397,quercus.robur,168708,494283,51.4096,-0.645793,Elm slope,"veteran"
1398,quercus.robur,168712,494263,51.4096,-0.646078,Elm slope,"NA"
1399,quercus.robur,168703,494253,51.4095,-0.646215,Elm slope,"NA"
1400,quercus.robur,168694,494257,51.4095,-0.646161,Elm slope,"NA"
1401,quercus.robur,168706,494263,51.4096,-0.646076,Elm slope,"NA"
1402,quercus.robur,168689,494276,51.4094,-0.645898,Elm slope,"NA"
1403,quercus.robur,168693,494277,51.4094,-0.645871,Elm slope,"NA"
1404,quercus.robur,168680,494278,51.4093,-0.645865,Elm slope,"veteran"
1405,quercus.robur,168680,494270,51.4093,-0.645975,Elm slope,"veteran"
1406,quercus.robur,168686,494249,51.4094,-0.64628,Elm slope,"NA"
1407,quercus.robur,168658,494261,51.4091,-0.64611,Elm slope,"NA"
1408,quercus.robur,168658,494261,51.4091,-0.64611,Elm slope,"NA"
1409,quercus.robur,168660,494261,51.4091,-0.646115,Elm slope,"NA"
1410,quercus.robur,169122,494658,51.4132,-0.640288,Merten's acres,"NA"
1411,quercus.robur,169123,494656,51.4132,-0.640318,Merten's acres,"NA"
1412,quercus.robur,169129,494708,51.4133,-0.639564,Merten's acres,"NA"
1413,quercus.robur,169121,494711,51.4132,-0.639519,Merten's acres,"NA"
1414,quercus.robur,169118,494710,51.4132,-0.639544,Merten's acres,"NA"
1415,quercus.robur,169131,494711,51.4133,-0.639519,Merten's acres,"NA"
1416,quercus.robur,169125,494718,51.4132,-0.639425,Merten's acres,"NA"
1417,quercus.robur,169134,494713,51.4133,-0.639495,Merten's acres,"NA"
1418,quercus.robur,169130,494716,51.4133,-0.639455,Merten's acres,"NA"
1419,quercus.robur,169130,494726,51.4133,-0.639302,Merten's acres,"NA"
1420,quercus.robur,169124,494728,51.4132,-0.639282,Merten's acres,"NA"
1421,quercus.robur,169137,494719,51.4133,-0.639411,Observatory copse,"NA"
1422,quercus.robur,169105,494724,51.4131,-0.639348,Observatory copse,"NA"
1423,quercus.robur,168991,494727,51.412,-0.639331,Observatory copse,"veteran"
1424,quercus.robur,168909,494644,51.4113,-0.640546,Observatory ridge,"NA"
1425,quercus.robur,168902,494645,51.4113,-0.640525,Observatory ridge,"NA"
1426,quercus.robur,168884,494641,51.4111,-0.640593,Observatory ridge,"NA"
1427,quercus.robur,168872,494657,51.411,-0.640372,Observatory ridge,"NA"
1428,quercus.robur,168872,494652,51.411,-0.640445,Observatory ridge,"NA"
1429,quercus.robur,168863,494645,51.4109,-0.640542,Observatory ridge,"NA"
1430,quercus.robur,168864,494647,51.4109,-0.640517,Observatory ridge,"NA"
1431,quercus.robur,168860,494650,51.4109,-0.640465,Observatory ridge,"NA"
1432,quercus.robur,168868,494656,51.4109,-0.640383,Observatory ridge,"NA"
1433,quercus.robur,168855,494644,51.4108,-0.640563,Observatory ridge,"NA"
1434,quercus.robur,168859,494644,51.4109,-0.640558,Observatory ridge,"NA"
1435,quercus.robur,168845,494650,51.4107,-0.640475,Observatory ridge,"NA"
1436,quercus.robur,168840,494647,51.4107,-0.640519,Observatory ridge,"NA"
1437,quercus.robur,168829,494661,51.4106,-0.640335,Observatory ridge,"NA"
1438,quercus.robur,168830,494660,51.4106,-0.64035,Observatory ridge,"NA"
1439,quercus.robur,168831,494659,51.4106,-0.640364,Observatory ridge,"NA"
1440,quercus.robur,NULL,NULL,NULL,NULL,Observatory ridge,"NA"
1441,quercus.robur,168839,494644,51.4107,-0.64057,Observatory ridge,"NA"
1442,quercus.robur,168851,494632,51.4108,-0.640732,Observatory ridge,"NA"
1443,quercus.robur,168851,494627,51.4108,-0.640799,Observatory ridge,"NA"
1444,quercus.robur,168849,494623,51.4108,-0.640861,Observatory ridge,"NA"
1445,quercus.robur,168857,494621,51.4109,-0.64089,Observatory ridge,"NA"
1446,quercus.robur,168857,494619,51.4108,-0.640921,Observatory ridge,"NA"
1447,quercus.robur,168860,494619,51.4109,-0.640921,Observatory ridge,"NA"
1448,quercus.robur,168865,494626,51.4109,-0.640814,Observatory ridge,"NA"
1449,quercus.robur,168860,494640,51.4109,-0.640617,Observatory ridge,"NA"
1450,quercus.robur,168859,494642,51.4109,-0.640589,Observatory ridge,"NA"
1451,quercus.robur,168870,494626,51.411,-0.640821,Observatory ridge,"NA"
1452,quercus.robur,168876,494622,51.411,-0.640865,Observatory ridge,"NA"
1453,quercus.robur,168871,494618,51.411,-0.640924,Observatory ridge,"NA"
1454,quercus.robur,168863,494614,51.4109,-0.640982,Observatory ridge,"NA"
1455,quercus.robur,168903,494565,51.4113,-0.641684,Observatory ridge,"NA"
1456,quercus.robur,168904,494563,51.4113,-0.641716,Observatory ridge,"NA"
1457,quercus.robur,168912,494566,51.4114,-0.641671,Observatory ridge,"NA"
1458,quercus.robur,168922,494568,51.4114,-0.641629,Observatory ridge,"NA"
1459,quercus.robur,168918,494571,51.4114,-0.641595,Observatory ridge,"NA"
1460,quercus.robur,168917,494578,51.4114,-0.641494,Observatory ridge,"NA"
1461,quercus.robur,168911,494578,51.4113,-0.641494,Observatory ridge,"NA"
1462,quercus.robur,168909,494580,51.4113,-0.641464,Observatory ridge,"NA"
1463,quercus.robur,168907,494585,51.4113,-0.641396,Observatory ridge,"NA"
1464,quercus.robur,168906,494600,51.4113,-0.641179,Observatory ridge,"NA"
1465,quercus.robur,168894,494609,51.4112,-0.641054,Observatory ridge,"NA"
1466,quercus.robur,168887,494598,51.4111,-0.641226,Observatory ridge,"NA"
1467,quercus.robur,168911,494602,51.4113,-0.641153,Observatory ridge,"NA"
1468,quercus.robur,168907,494615,51.4113,-0.640963,Observatory ridge,"NA"
1469,quercus.robur,168890,494623,51.4111,-0.640848,Observatory ridge,"NA"
1470,quercus.robur,168887,494628,51.4111,-0.640783,Observatory ridge,"NA"
1471,quercus.robur,168893,494634,51.4112,-0.640697,Observatory ridge,"NA"
1472,quercus.robur,168900,494621,51.4112,-0.640884,Observatory ridge,"NA"
1473,quercus.robur,168926,494614,51.4115,-0.640969,Observatory ridge,"NA"
1474,quercus.robur,168928,494616,51.4115,-0.640943,Observatory copse,"oak25"
1475,quercus.robur,168915,494581,51.4114,-0.641454,Observatory ridge,"NA"
1476,quercus.robur,168941,494577,51.4116,-0.641504,Observatory ridge,"NA"
1477,quercus.robur,168947,494578,51.4117,-0.641487,Observatory ridge,"NA"
1478,quercus.robur,168944,494565,51.4116,-0.641669,Observatory ridge,"NA"
1479,quercus.robur,168944,494562,51.4116,-0.641709,Observatory ridge,"NA"
1480,quercus.robur,168948,494561,51.4117,-0.641729,Observatory ridge,"NA"
1481,quercus.robur,168946,494559,51.4117,-0.641754,Observatory ridge,"NA"
1482,quercus.robur,168943,494559,51.4116,-0.641752,Observatory ridge,"NA"
1483,quercus.robur,168942,494559,51.4116,-0.641757,Observatory ridge,"NA"
1484,quercus.robur,168937,494555,51.4116,-0.641822,Observatory ridge,"NA"
1485,quercus.robur,168931,494561,51.4115,-0.641725,Observatory ridge,"NA"
1486,quercus.robur,168930,494562,51.4115,-0.641712,Observatory ridge,"NA"
1487,quercus.robur,168937,494544,51.4116,-0.641978,Observatory ridge,"NA"
1488,quercus.robur,168945,494537,51.4117,-0.642073,Observatory ridge,"NA"
1489,quercus.robur,168952,494536,51.4117,-0.642092,Observatory ridge,"NA"
1490,quercus.robur,168964,494545,51.4118,-0.641954,Observatory ridge,"NA"
1491,quercus.robur,168965,494551,51.4118,-0.64187,Observatory ridge,"NA"
1492,quercus.robur,168976,494551,51.4119,-0.64186,Observatory ridge,"NA"
1493,quercus.robur,168990,494543,51.4121,-0.641968,Observatory ridge,"NA"
1494,quercus.robur,168990,494534,51.4121,-0.642107,Observatory ridge,"NA"
1495,quercus.robur,169001,494536,51.4122,-0.642071,Observatory ridge,"NA"
1496,quercus.robur,169001,494537,51.4122,-0.642061,Observatory ridge,"NA"
1497,quercus.robur,169002,494538,51.4122,-0.64204,Observatory ridge,"NA"
1498,quercus.robur,168998,494541,51.4121,-0.641997,Observatory ridge,"NA"
1499,quercus.robur,168686,494599,51.4093,-0.641256,IPARC,"NA"
1500,quercus.robur,168686,494599,51.4093,-0.641256,IPARC,"NA"
1501,quercus.robur,168693,494596,51.4094,-0.641292,IPARC,"veteran"
1502,quercus.robur,168693,494596,51.4094,-0.641292,IPARC,"NA"
1503,quercus.robur,168750,494556,51.4099,-0.641851,IPARC,"oak9"
1504,quercus.robur,168807,494533,51.4104,-0.64216,Reactor,"NA"
1505,quercus.robur,168831,494561,51.4106,-0.641753,Reactor,"NA"
1506,quercus.robur,168826,494537,51.4106,-0.6421,Reactor,"NA"
1507,quercus.robur,168836,494532,51.4107,-0.642178,Reactor,"NA"
1508,quercus.robur,168826,494528,51.4106,-0.64224,Reactor,"NA"
1509,quercus.robur,168828,494523,51.4106,-0.642306,Reactor,"NA"
1510,quercus.robur,168826,494521,51.4106,-0.642333,Reactor,"NA"
1511,quercus.robur,168815,494515,51.4105,-0.642422,Reactor,"NA"
1512,quercus.robur,168821,494517,51.4105,-0.642391,Reactor,"NA"
1513,quercus.robur,168818,494520,51.4105,-0.642351,Reactor,"NA"
1514,quercus.robur,168829,494515,51.4106,-0.642415,Reactor,"NA"
1515,quercus.robur,168829,494509,51.4106,-0.6425,Reactor,"NA"
1516,quercus.robur,168829,494510,51.4106,-0.642497,Reactor,"NA"
1517,quercus.robur,168837,494512,51.4107,-0.642461,Reactor,"NA"
1518,quercus.robur,168836,494512,51.4107,-0.642466,Reactor,"NA"
1519,quercus.robur,168827,494522,51.4106,-0.642313,Reactor,"NA"
1520,quercus.robur,168830,494522,51.4106,-0.642312,Reactor,"NA"
1521,quercus.robur,168839,494523,51.4107,-0.642301,Reactor,"NA"
1522,quercus.robur,168951,494520,51.4117,-0.642322,Observatory ridge,"NA"
1523,quercus.robur,169023,494525,51.4124,-0.642228,Merten's acres,"NA"
1524,quercus.robur,169022,494525,51.4123,-0.642227,Pond field,"NA"
1525,quercus.robur,169024,494524,51.4124,-0.642235,Pond field,"NA"
1526,quercus.robur,169025,494521,51.4124,-0.642283,Pond field,"NA"
1527,quercus.robur,169025,494521,51.4124,-0.642283,Pond field,"NA"
1528,quercus.robur,169025,494523,51.4124,-0.642246,Pond field,"NA"
1529,quercus.robur,169026,494523,51.4124,-0.642247,Pond field,"NA"
1530,quercus.robur,169026,494523,51.4124,-0.642253,Pond field,"NA"
1531,quercus.robur,169026,494522,51.4124,-0.642263,Pond field,"NA"
1532,quercus.robur,169026,494522,51.4124,-0.642259,Pond field,"NA"
1533,quercus.robur,169040,494517,51.4125,-0.64234,Pond field,"NA"
1534,quercus.robur,169045,494518,51.4126,-0.642325,Pond field,"NA"
1535,quercus.robur,169048,494519,51.4126,-0.642311,Pond field,"NA"
1536,quercus.robur,168972,494598,51.4119,-0.641189,Observatory ridge,"NA"
1537,quercus.robur,168968,494592,51.4119,-0.641271,Observatory ridge,"NA"
1538,quercus.robur,168969,494589,51.4119,-0.641315,Observatory ridge,"NA"
1539,quercus.robur,168971,494588,51.4119,-0.641336,Observatory ridge,"NA"
1540,quercus.robur,168974,494585,51.4119,-0.641371,Observatory ridge,"NA"
1541,quercus.robur,168975,494583,51.4119,-0.6414,Observatory ridge,"Tree core project
"
1542,quercus.robur,168977,494582,51.4119,-0.641412,Merten's acres,"NA"
1543,quercus.robur,168973,494584,51.4119,-0.641395,Observatory ridge,"Tree core project
"
1544,quercus.robur,169045,494521,51.4126,-0.642274,Pond field,"NA"
1545,quercus.robur,169038,494530,51.4125,-0.642146,Pond field,"NA"
1546,quercus.robur,169004,494549,51.4122,-0.64189,Observatory ridge,"NA"
1547,quercus.robur,169002,494549,51.4122,-0.641878,Observatory ridge,"NA"
1548,quercus.robur,169002,494546,51.4122,-0.641922,Observatory ridge,"NA"
1549,quercus.robur,168661,494302,51.4091,-0.645531,Elm slope,"NA"
1550,quercus.robur,168937,494182,51.4116,-0.647174,Gunnes's thicket,"NA"
1551,quercus.robur,168944,494189,51.4117,-0.64707,Gunnes's thicket,"NA"
1552,quercus.robur,168955,494204,51.4118,-0.646856,Gunnes's thicket,"NA"
1553,quercus.robur,168943,494182,51.4117,-0.647183,Gunnes's thicket,"NA"
1554,quercus.robur,168963,494186,51.4119,-0.647109,Gunnes's thicket,"NA"
1555,quercus.robur,168965,494174,51.4119,-0.64729,Gunnes's thicket,"NA"
1556,quercus.robur,168937,494162,51.4116,-0.647467,Gunnes's thicket,"NA"
1557,quercus.robur,168966,494142,51.4119,-0.647738,Gunnes's thicket,"NA"
1558,quercus.robur,168982,494145,51.4121,-0.647704,Gunnes's thicket,"NA"
1559,quercus.robur,168993,494147,51.4122,-0.647659,Gunnes's thicket,"NA"
1560,quercus.robur,168970,494147,51.4119,-0.647674,Gunnes's thicket,"NA"
1561,quercus.robur,NULL,NULL,NULL,NULL,Gunnes's thicket,"NA"
1562,quercus.robur,168973,494117,51.412,-0.648106,Gunnes's thicket,"NA"
1563,quercus.robur,168994,494129,51.4122,-0.647924,Gunnes's thicket,"NA"
1564,quercus.robur,168996,494137,51.4122,-0.647804,Gunnes's thicket,"NA"
1565,quercus.robur,169001,494136,51.4122,-0.647816,Gunnes's thicket,"NA"
1566,quercus.robur,169007,494135,51.4123,-0.647829,Gunnes's thicket,"NA"
1567,quercus.robur,169004,494137,51.4123,-0.6478,Gunnes's thicket,"NA"
1568,quercus.robur,169016,494130,51.4124,-0.64791,Gunnes's thicket,"NA"
1569,quercus.robur,169015,494121,51.4124,-0.648034,Gunnes's thicket,"NA"
1570,quercus.robur,169012,494117,51.4123,-0.64809,Gunnes's thicket,"NA"
1571,quercus.robur,169010,494112,51.4123,-0.648159,Gunnes's thicket,"NA"
1572,quercus.robur,168941,493919,51.4117,-0.650961,Gunnes's thicket,"NA"
1573,quercus.robur,169006,494108,51.4123,-0.648223,Gunnes's thicket,"NA"
1574,quercus.robur,169001,494107,51.4122,-0.648235,Gunnes's thicket,"NA"
1575,quercus.robur,168967,494107,51.4119,-0.648253,Gunnes's thicket,"NA"
1576,quercus.robur,168963,494096,51.4119,-0.648413,Gunnes's thicket,"NA"
1577,quercus.robur,168962,494084,51.4119,-0.648574,Gunnes's thicket,"NA"
1578,quercus.robur,168952,494061,51.4118,-0.648915,Gunnes's thicket,"NA"
1579,quercus.robur,168942,494007,51.4117,-0.649687,Cascade marsh,"NA"
1580,quercus.robur,168941,494006,51.4117,-0.64971,Cascade marsh,"NA"
1581,quercus.robur,168941,494006,51.4117,-0.649708,Cascade marsh,"NA"
1582,quercus.robur,168970,494026,51.412,-0.649417,Gunnes's thicket,"NA"
1583,quercus.robur,NULL,NULL,NULL,NULL,Cascade marsh,"NA"
1584,quercus.robur,168879,493813,51.4112,-0.652503,Cascade marsh,"NA"
1585,quercus.robur,168876,493813,51.4112,-0.652497,Cascade marsh,"NA"
1586,quercus.robur,168881,493812,51.4112,-0.652508,Cascade marsh,"NA"
1587,quercus.robur,168958,493914,51.4119,-0.651024,Cascade marsh,"NA"
1588,quercus.robur,168956,493921,51.4119,-0.650924,Cascade marsh,"NA"
1589,quercus.robur,168954,493921,51.4118,-0.650924,Cascade marsh,"NA"
